rmp1,rmp2,rmp3,rmp4,rmp5,rmp6,rmp7,rmp8,rmp9,rmp10
2.53626548905257e-05,2.52468979730097e-05,2.50402034865273e-05,2.53453544888124e-05,2.50664931329151e-05,2.55115853487673e-05,2.56625393724914e-05,2.49372129450044e-05,2.54294992083648e-05,2.5198285341566e-05
2.49576798883723e-05,2.52100919838748e-05,2.48169023050879e-05,2.51399399763169e-05,2.51207339663433e-05,2.47858032941451e-05,2.51589128407433e-05,2.52684053841762e-05,2.51739460841265e-05,2.47818808753714e-05
2.52975243237015e-05,2.47501422853964e-05,2.53227727205046e-05,2.48161973084699e-05,2.53016514887903e-05,2.4957717575406e-05,2.50107479193669e-05,2.51489188466099e-05,2.49481545065303e-05,2.54131797290589e-05
2.54120237031465e-05,2.5378144503232e-05,2.52282589465059e-05,2.54431056677376e-05,2.53545944820826e-05,2.51903503766937e-05,2.48317377985068e-05,2.50344331021313e-05,2.51713357032722e-05,2.49900829215241e-05
2.53400174499464e-05,2.53320883991778e-05,2.53854558078517e-05,2.53093313678476e-05,2.54662469837736e-05,2.52834913107031e-05,2.53278879864785e-05,2.53069929469854e-05,2.55782081933587e-05,2.51690092578092e-05
2.56400192397729e-05,2.53013610451976e-05,2.52125260698813e-05,2.51299286446172e-05,2.54844960890232e-05,2.58115528450664e-05,2.55710897681214e-05,2.50870595813807e-05,2.53757183688333e-05,2.51501170523456e-05
2.52829003157671e-05,2.48153273367067e-05,2.51054808850835e-05,2.51707668646197e-05,2.56166072610039e-05,2.52173237770735e-05,2.51711399903282e-05,2.51330081802435e-05,2.52822137786347e-05,2.50744097885837e-05
2.51855418903415e-05,2.52313742533656e-05,2.49484574869705e-05,2.54298442018078e-05,2.46802600924023e-05,2.53403383416209e-05,2.53165297979096e-05,2.52838243609691e-05,2.51982937787383e-05,2.50692474813684e-05
2.53031919982647e-05,2.54464014226534e-05,2.53514279648615e-05,2.56292579616208e-05,2.46955586053722e-05,2.49615502520271e-05,2.48590271741515e-05,2.50085088935765e-05,2.5023052119428e-05,2.52342601991213e-05
2.53916374333198e-05,2.53683305342396e-05,2.48495610788688e-05,2.50076148512024e-05,2.48208667437858e-05,2.4712079260537e-05,2.51286257057188e-05,2.47862799948024e-05,2.51450134728401e-05,2.5678946555299e-05
2.50957858950442e-05,2.51844908492176e-05,2.49053415063051e-05,2.47191267951362e-05,2.46435859443613e-05,2.54328110075592e-05,2.54277283919347e-05,2.54813233707676e-05,2.50765721688846e-05,2.53613354565073e-05
2.54241759188358e-05,2.49244017410861e-05,2.51447234307837e-05,2.57348059087972e-05,2.53473930503504e-05,2.53925734355167e-05,2.50578475927379e-05,2.53862154901794e-05,2.53544634418105e-05,2.52631625627148e-05
2.59908492415526e-05,2.50099653460131e-05,2.55657935935339e-05,2.50577599295058e-05,2.52249107185381e-05,2.55034938627279e-05,2.56389268697338e-05,2.57198421357753e-05,2.55814143186997e-05,2.50742132131278e-05
2.52027049916983e-05,2.53984654093804e-05,2.56139771998391e-05,2.56882136275725e-05,2.54074537506865e-05,2.51016366057362e-05,2.6033564256036e-05,2.5075429905258e-05,2.57456925471265e-05,2.52691381959528e-05
2.56091656826462e-05,2.55661734938036e-05,2.48445053623234e-05,2.51750378614824e-05,2.54225550973974e-05,2.55949230142937e-05,2.49012953995945e-05,2.51737228615728e-05,2.55100885423835e-05,2.48961875840428e-05
2.59446003387784e-05,2.58442431057673e-05,2.56714715426611e-05,2.61349255036997e-05,2.55193763514136e-05,2.52007211718256e-05,2.51291608828183e-05,2.61150805276097e-05,2.62937244772366e-05,2.62294123471219e-05
2.5722482436668e-05,2.5100163246487e-05,2.53445488669189e-05,2.50455101918941e-05,2.50434364381309e-05,2.57161825229826e-05,2.52528121105581e-05,2.56712170948033e-05,2.4841065236754e-05,2.53310729406785e-05
2.56370193912119e-05,2.6122750346474e-05,2.53157979457476e-05,2.51738386677551e-05,2.57126017899688e-05,2.57276108545153e-05,2.57029088337649e-05,2.51974691197833e-05,2.54947463545903e-05,2.51594801226773e-05
2.48715041584475e-05,2.55887835906296e-05,2.57834369596884e-05,2.58388282512494e-05,2.54603701415498e-05,2.55994704337149e-05,2.55452496007077e-05,2.56267074574094e-05,2.55952671729911e-05,2.5602425708737e-05
2.52406854349018e-05,2.57263187360216e-05,2.55535854059694e-05,2.50963774175271e-05,2.50940729545673e-05,2.51534619679677e-05,2.54368715498447e-05,2.58607541291351e-05,2.59380394440642e-05,2.50736321395725e-05
2.5696317210007e-05,2.5434163132109e-05,2.55084656806524e-05,2.57440453494634e-05,2.5554580240451e-05,2.54392965747425e-05,2.55535034449844e-05,2.59283812182863e-05,2.56933598832705e-05,2.57162764823492e-05
2.56761977082818e-05,2.52881774953915e-05,2.54457718592742e-05,2.57270914773119e-05,2.56610346582648e-05,2.56752138585874e-05,2.53024041947379e-05,2.52401364303597e-05,2.55117945003317e-05,2.55520390947108e-05
2.60197184636538e-05,2.5658698019629e-05,2.56563703243355e-05,2.54245030401407e-05,2.53488167902123e-05,2.58064018139303e-05,2.50003200059049e-05,2.59224609185066e-05,2.56216585617872e-05,2.54768747649424e-05
2.58208516809229e-05,2.57166489621857e-05,2.5663401409826e-05,2.53267934786996e-05,2.5610899960028e-05,2.51311855708102e-05,2.58703847513822e-05,2.56103579717877e-05,2.56049306833648e-05,2.55256139900841e-05
2.57654383348907e-05,2.61400784587032e-05,2.57576574969454e-05,2.62066744725621e-05,2.56888210847468e-05,2.59910948158781e-05,2.57077122636736e-05,2.5689263261015e-05,2.56766220323587e-05,2.58663166665715e-05
2.55284134389365e-05,2.5355472585957e-05,2.54372217048644e-05,2.53991314299863e-05,2.54448363466881e-05,2.62874561107581e-05,2.51693026418609e-05,2.54412371470496e-05,2.49319000112953e-05,2.52761044428634e-05
2.50906302568333e-05,2.50681614034732e-05,2.57886652216103e-05,2.547456922952e-05,2.55158862279272e-05,2.53883152057718e-05,2.58324647842025e-05,2.52552791883881e-05,2.58175242129401e-05,2.51136470109897e-05
2.61599864562981e-05,2.60904908206961e-05,2.53769881970369e-05,2.53679849719338e-05,2.57628460619275e-05,2.57658377215699e-05,2.5266609627375e-05,2.56601917153794e-05,2.4646390846294e-05,2.56039653302278e-05
2.56328848584341e-05,2.56696626523814e-05,2.56358285447072e-05,2.5365061305001e-05,2.54702260209235e-05,2.54092040798972e-05,2.55605796150345e-05,2.5522430279747e-05,2.56259490702076e-05,2.53623898145576e-05
2.51579966057985e-05,2.52763933448537e-05,2.59897182852994e-05,2.54300304329013e-05,2.52968017265029e-05,2.51096734195171e-05,2.58043914216564e-05,2.62479971439469e-05,2.51564903029561e-05,2.57151280801342e-05
2.55574744906568e-05,2.5276939623846e-05,2.53813784839517e-05,2.59182258380681e-05,2.53910215159797e-05,2.58506667334274e-05,2.51973571511574e-05,2.54887235481003e-05,2.53346219819716e-05,2.49107425507273e-05
2.56207683928498e-05,2.53630331024188e-05,2.53531423881932e-05,2.54813079981767e-05,2.56281724626792e-05,2.5787876133743e-05,2.54928829194801e-05,2.55426511376889e-05,2.59869922478822e-05,2.58343572250986e-05
